county,FIPS,date,case_2.5,case_50,case_97.5,death_2.5,death_50,death_97.5
McHenry County IL,17111,03/27,11.00,57.00,155.00,0.00,1.00,6.00
McHenry County IL,17111,03/28,14.00,65.00,181.00,0.00,1.00,7.00
McHenry County IL,17111,03/29,15.00,74.00,207.00,0.00,1.00,8.00
McHenry County IL,17111,03/30,16.00,83.00,230.00,0.00,2.00,10.00
McHenry County IL,17111,03/31,17.00,92.00,262.00,0.00,2.00,13.00
McHenry County IL,17111,04/01,21.00,105.00,299.00,0.00,3.00,15.00
McHenry County IL,17111,04/02,23.00,115.00,342.00,0.00,4.00,17.00
McHenry County IL,17111,04/03,28.00,131.00,392.00,0.00,4.00,19.00
McHenry County IL,17111,04/04,32.00,144.00,452.00,0.00,5.00,21.00
McHenry County IL,17111,04/05,35.00,158.00,537.00,0.00,6.00,26.00
McHenry County IL,17111,04/06,36.00,179.00,634.00,0.00,7.00,29.00
McHenry County IL,17111,04/07,39.00,192.00,739.00,0.00,8.00,36.00
McHenry County IL,17111,04/08,41.00,215.00,876.00,0.00,9.00,40.00
McHenry County IL,17111,04/09,43.00,239.00,1005.00,0.00,11.00,46.00
McHenry County IL,17111,04/10,49.00,274.00,1113.00,0.00,12.00,49.00
McHenry County IL,17111,04/11,52.00,309.00,1236.00,0.00,13.00,55.00
McHenry County IL,17111,04/12,57.00,345.00,1398.00,0.00,14.00,66.00
McHenry County IL,17111,04/13,65.00,373.00,1602.00,0.00,16.00,75.00
McHenry County IL,17111,04/14,70.00,416.00,1809.00,0.00,18.00,82.00
McHenry County IL,17111,04/15,73.00,462.00,2014.00,0.00,21.00,93.00
McHenry County IL,17111,04/16,84.00,510.00,2278.00,0.00,22.00,101.00
McHenry County IL,17111,04/17,89.00,552.00,2553.00,0.00,25.00,114.00
McHenry County IL,17111,04/18,98.00,598.00,2831.00,1.00,27.00,123.00
McHenry County IL,17111,04/19,108.00,641.00,3106.00,1.00,28.00,129.00
McHenry County IL,17111,04/20,125.00,697.00,3391.00,2.00,30.00,136.00
McHenry County IL,17111,04/21,137.00,756.00,3738.00,3.00,33.00,149.00
McHenry County IL,17111,04/22,150.00,811.00,4110.00,3.00,35.00,160.00
McHenry County IL,17111,04/23,162.00,876.00,4444.00,3.00,37.00,170.00
McHenry County IL,17111,04/24,177.00,956.00,4782.00,4.00,41.00,185.00
McHenry County IL,17111,04/25,189.00,1037.00,5099.00,4.00,43.00,201.00
McHenry County IL,17111,04/26,207.00,1107.00,5472.00,5.00,47.00,213.00
McHenry County IL,17111,04/27,233.00,1166.00,5789.00,5.00,50.00,224.00
McHenry County IL,17111,04/28,240.00,1229.00,6132.00,6.00,52.00,237.00
McHenry County IL,17111,04/29,254.00,1281.00,6450.00,6.00,53.00,252.00
McHenry County IL,17111,04/30,266.00,1345.00,6761.00,7.00,56.00,271.00
McHenry County IL,17111,05/01,277.00,1393.00,7062.00,8.00,59.00,279.00
McHenry County IL,17111,05/02,288.00,1450.00,7382.00,8.00,61.00,289.00
McHenry County IL,17111,05/03,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/04,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/05,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/06,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/07,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/08,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/09,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/10,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/11,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/12,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/13,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/14,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/15,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/16,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/17,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/18,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/19,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/20,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/21,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/22,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/23,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/24,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/25,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/26,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/27,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/28,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/29,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/30,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,05/31,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,06/01,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,06/02,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,06/03,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,06/04,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,06/05,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,06/06,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,06/07,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,06/08,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,06/09,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,06/10,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,06/11,296.00,1523.00,7694.00,8.00,63.00,300.00
McHenry County IL,17111,06/12,296.00,1523.00,7694.00,8.00,63.00,300.00
Lebanon County PA,42075,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/09,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/10,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/11,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/12,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/13,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/14,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/15,0.00,0.00,0.00,0.00,0.00,0.00
Lebanon County PA,42075,03/16,0.00,0.00,1.00,0.00,0.00,0.00
Lebanon County PA,42075,03/17,0.00,0.00,1.00,0.00,0.00,0.00
Lebanon County PA,42075,03/18,0.00,0.00,1.00,0.00,0.00,0.00
Lebanon County PA,42075,03/19,0.00,0.00,2.00,0.00,0.00,0.00
Lebanon County PA,42075,03/20,0.00,0.00,2.00,0.00,0.00,0.00
Lebanon County PA,42075,03/21,0.00,0.00,3.00,0.00,0.00,0.00
Lebanon County PA,42075,03/22,0.00,0.00,4.00,0.00,0.00,0.00
Lebanon County PA,42075,03/23,0.00,0.00,4.00,0.00,0.00,0.00
Lebanon County PA,42075,03/24,0.00,0.00,5.00,0.00,0.00,0.00
Lebanon County PA,42075,03/25,0.00,0.00,5.00,0.00,0.00,0.00
Lebanon County PA,42075,03/26,0.00,0.00,7.00,0.00,0.00,0.00
Lebanon County PA,42075,03/27,0.00,0.00,8.00,0.00,0.00,0.00
Lebanon County PA,42075,03/28,0.00,0.00,9.00,0.00,0.00,0.00
Lebanon County PA,42075,03/29,0.00,0.00,11.00,0.00,0.00,0.00
Lebanon County PA,42075,03/30,0.00,0.00,12.00,0.00,0.00,0.00
Lebanon County PA,42075,03/31,0.00,1.00,13.00,0.00,0.00,0.00
Lebanon County PA,42075,04/01,0.00,1.00,14.00,0.00,0.00,0.00
Lebanon County PA,42075,04/02,0.00,1.00,16.00,0.00,0.00,0.00
Lebanon County PA,42075,04/03,0.00,1.00,16.00,0.00,0.00,0.00
Lebanon County PA,42075,04/04,0.00,2.00,20.00,0.00,0.00,0.00
Lebanon County PA,42075,04/05,0.00,2.00,25.00,0.00,0.00,0.00
Lebanon County PA,42075,04/06,0.00,3.00,29.00,0.00,0.00,1.00
Lebanon County PA,42075,04/07,0.00,3.00,34.00,0.00,0.00,1.00
Lebanon County PA,42075,04/08,0.00,4.00,39.00,0.00,0.00,2.00
Lebanon County PA,42075,04/09,0.00,4.00,43.00,0.00,0.00,2.00
Lebanon County PA,42075,04/10,0.00,5.00,55.00,0.00,0.00,2.00
Lebanon County PA,42075,04/11,0.00,6.00,62.00,0.00,0.00,4.00
Lebanon County PA,42075,04/12,0.00,7.00,70.00,0.00,0.00,5.00
Lebanon County PA,42075,04/13,0.00,8.00,82.00,0.00,0.00,6.00
Lebanon County PA,42075,04/14,0.00,9.00,88.00,0.00,0.00,6.00
Lebanon County PA,42075,04/15,0.00,11.00,98.00,0.00,0.00,7.00
Lebanon County PA,42075,04/16,0.00,12.00,103.00,0.00,0.00,8.00
Lebanon County PA,42075,04/17,0.00,13.00,104.00,0.00,0.00,8.00
Lebanon County PA,42075,04/18,0.00,13.00,114.00,0.00,0.00,8.00
Lebanon County PA,42075,04/19,0.00,14.00,119.00,0.00,0.00,10.00
Lebanon County PA,42075,04/20,0.00,15.00,126.00,0.00,0.00,10.00
Lebanon County PA,42075,04/21,0.00,15.00,130.00,0.00,0.00,10.00
Lebanon County PA,42075,04/22,0.00,16.00,142.00,0.00,0.00,10.00
Lebanon County PA,42075,04/23,0.00,16.00,144.00,0.00,0.00,10.00
Lebanon County PA,42075,04/24,0.00,17.00,149.00,0.00,0.00,10.00
Lebanon County PA,42075,04/25,0.00,17.00,158.00,0.00,0.00,10.00
Lebanon County PA,42075,04/26,0.00,18.00,171.00,0.00,0.00,11.00
Lebanon County PA,42075,04/27,0.00,19.00,175.00,0.00,0.00,11.00
Lebanon County PA,42075,04/28,0.00,19.00,181.00,0.00,0.00,11.00
Lebanon County PA,42075,04/29,0.00,19.00,187.00,0.00,0.00,11.00
Lebanon County PA,42075,04/30,0.00,19.00,195.00,0.00,0.00,11.00
Lebanon County PA,42075,05/01,0.00,20.00,205.00,0.00,0.00,12.00
Lebanon County PA,42075,05/02,0.00,20.00,209.00,0.00,0.00,12.00
Lebanon County PA,42075,05/03,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/04,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/05,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/06,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/07,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/08,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/09,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/10,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/11,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/12,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/13,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/14,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/15,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/16,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/17,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/18,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/19,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/20,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/21,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/22,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/23,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/24,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/25,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/26,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/27,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/28,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/29,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/30,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,05/31,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,06/01,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,06/02,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,06/03,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,06/04,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,06/05,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,06/06,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,06/07,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,06/08,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,06/09,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,06/10,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,06/11,0.00,20.00,214.00,0.00,0.00,12.00
Lebanon County PA,42075,06/12,0.00,20.00,214.00,0.00,0.00,12.00
Tulare County CA,6107,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Tulare County CA,6107,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Tulare County CA,6107,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Tulare County CA,6107,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Tulare County CA,6107,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Tulare County CA,6107,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Tulare County CA,6107,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Tulare County CA,6107,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Tulare County CA,6107,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Tulare County CA,6107,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Tulare County CA,6107,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Tulare County CA,6107,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Tulare County CA,6107,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Tulare County CA,6107,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Tulare County CA,6107,03/06,0.00,0.00,1.00,0.00,0.00,0.00
Tulare County CA,6107,03/07,0.00,0.00,1.00,0.00,0.00,0.00
Tulare County CA,6107,03/08,0.00,0.00,2.00,0.00,0.00,0.00
Tulare County CA,6107,03/09,0.00,0.00,3.00,0.00,0.00,0.00
Tulare County CA,6107,03/10,0.00,1.00,3.00,0.00,0.00,0.00
Tulare County CA,6107,03/11,0.00,2.00,5.00,0.00,0.00,0.00
Tulare County CA,6107,03/12,0.00,2.00,6.00,0.00,0.00,0.00
Tulare County CA,6107,03/13,0.00,3.00,7.00,0.00,0.00,0.00
Tulare County CA,6107,03/14,1.00,5.00,12.00,0.00,0.00,0.00
Tulare County CA,6107,03/15,1.00,6.00,15.00,0.00,0.00,0.00
Tulare County CA,6107,03/16,1.00,8.00,20.00,0.00,0.00,0.00
Tulare County CA,6107,03/17,2.00,11.00,22.00,0.00,0.00,0.00
Tulare County CA,6107,03/18,3.00,13.00,29.00,0.00,0.00,0.00
Tulare County CA,6107,03/19,4.00,16.00,36.00,0.00,0.00,0.00
Tulare County CA,6107,03/20,4.00,17.00,44.00,0.00,0.00,0.00
Tulare County CA,6107,03/21,4.00,20.00,52.00,0.00,0.00,0.00
Tulare County CA,6107,03/22,6.00,24.00,64.00,0.00,0.00,1.00
Tulare County CA,6107,03/23,8.00,27.00,73.00,0.00,0.00,1.00
Tulare County CA,6107,03/24,8.00,32.00,77.00,0.00,0.00,1.00
Tulare County CA,6107,03/25,9.00,37.00,82.00,0.00,0.00,2.00
Tulare County CA,6107,03/26,9.00,40.00,97.00,0.00,0.00,2.00
Tulare County CA,6107,03/27,11.00,43.00,107.00,0.00,0.00,2.00
Tulare County CA,6107,03/28,13.00,50.00,116.00,0.00,0.00,3.00
Tulare County CA,6107,03/29,14.00,54.00,130.00,0.00,0.00,3.00
Tulare County CA,6107,03/30,17.00,60.00,148.00,0.00,0.00,5.00
Tulare County CA,6107,03/31,18.00,64.00,164.00,0.00,0.00,5.00
Tulare County CA,6107,04/01,20.00,70.00,195.00,0.00,0.00,6.00
Tulare County CA,6107,04/02,22.00,77.00,216.00,0.00,1.00,6.00
Tulare County CA,6107,04/03,23.00,84.00,244.00,0.00,1.00,9.00
Tulare County CA,6107,04/04,26.00,91.00,278.00,0.00,1.00,10.00
Tulare County CA,6107,04/05,29.00,99.00,317.00,0.00,2.00,11.00
Tulare County CA,6107,04/06,31.00,109.00,364.00,0.00,2.00,13.00
Tulare County CA,6107,04/07,35.00,122.00,417.00,0.00,3.00,15.00
Tulare County CA,6107,04/08,39.00,136.00,468.00,0.00,3.00,16.00
Tulare County CA,6107,04/09,41.00,150.00,543.00,0.00,3.00,20.00
Tulare County CA,6107,04/10,44.00,164.00,624.00,0.00,4.00,23.00
Tulare County CA,6107,04/11,44.00,180.00,703.00,0.00,5.00,25.00
Tulare County CA,6107,04/12,46.00,199.00,778.00,0.00,6.00,28.00
Tulare County CA,6107,04/13,48.00,222.00,872.00,0.00,6.00,30.00
Tulare County CA,6107,04/14,54.00,249.00,967.00,0.00,8.00,32.00
Tulare County CA,6107,04/15,60.00,267.00,1041.00,0.00,8.00,40.00
Tulare County CA,6107,04/16,62.00,291.00,1127.00,0.00,9.00,42.00
Tulare County CA,6107,04/17,67.00,317.00,1208.00,0.00,10.00,44.00
Tulare County CA,6107,04/18,73.00,344.00,1295.00,0.00,10.00,47.00
Tulare County CA,6107,04/19,74.00,366.00,1394.00,0.00,12.00,50.00
Tulare County CA,6107,04/20,82.00,398.00,1488.00,0.00,13.00,54.00
Tulare County CA,6107,04/21,85.00,424.00,1605.00,0.00,13.00,56.00
Tulare County CA,6107,04/22,89.00,464.00,1748.00,0.00,14.00,61.00
Tulare County CA,6107,04/23,95.00,499.00,1927.00,0.00,15.00,64.00
Tulare County CA,6107,04/24,102.00,532.00,2058.00,0.00,16.00,69.00
Tulare County CA,6107,04/25,105.00,566.00,2176.00,0.00,18.00,75.00
Tulare County CA,6107,04/26,110.00,600.00,2276.00,0.00,18.00,80.00
Tulare County CA,6107,04/27,113.00,641.00,2400.00,0.00,20.00,87.00
Tulare County CA,6107,04/28,120.00,682.00,2518.00,0.00,20.00,89.00
Tulare County CA,6107,04/29,124.00,725.00,2651.00,0.00,21.00,93.00
Tulare County CA,6107,04/30,131.00,767.00,2770.00,0.00,22.00,101.00
Tulare County CA,6107,05/01,138.00,814.00,2982.00,0.00,23.00,108.00
Tulare County CA,6107,05/02,148.00,865.00,3176.00,0.00,24.00,113.00
Tulare County CA,6107,05/03,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/04,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/05,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/06,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/07,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/08,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/09,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/10,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/11,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/12,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/13,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/14,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/15,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/16,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/17,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/18,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/19,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/20,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/21,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/22,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/23,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/24,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/25,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/26,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/27,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/28,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/29,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/30,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,05/31,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,06/01,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,06/02,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,06/03,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,06/04,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,06/05,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,06/06,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,06/07,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,06/08,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,06/09,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,06/10,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,06/11,152.00,920.00,3395.00,0.00,25.00,121.00
Tulare County CA,6107,06/12,152.00,920.00,3395.00,0.00,25.00,121.00
Multnomah County OR,41051,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Multnomah County OR,41051,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Multnomah County OR,41051,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Multnomah County OR,41051,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Multnomah County OR,41051,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Multnomah County OR,41051,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Multnomah County OR,41051,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Multnomah County OR,41051,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Multnomah County OR,41051,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Multnomah County OR,41051,03/01,0.00,0.00,1.00,0.00,0.00,0.00
Multnomah County OR,41051,03/02,0.00,0.00,1.00,0.00,0.00,0.00
Multnomah County OR,41051,03/03,0.00,0.00,1.00,0.00,0.00,0.00
Multnomah County OR,41051,03/04,0.00,0.00,1.00,0.00,0.00,0.00
Multnomah County OR,41051,03/05,0.00,0.00,1.00,0.00,0.00,0.00
Multnomah County OR,41051,03/06,0.00,0.00,1.00,0.00,0.00,0.00
Multnomah County OR,41051,03/07,0.00,0.00,2.00,0.00,0.00,0.00
Multnomah County OR,41051,03/08,0.00,0.00,3.00,0.00,0.00,0.00
Multnomah County OR,41051,03/09,0.00,1.00,3.00,0.00,0.00,0.00
Multnomah County OR,41051,03/10,0.00,1.00,4.00,0.00,0.00,0.00
Multnomah County OR,41051,03/11,0.00,1.00,5.00,0.00,0.00,0.00
Multnomah County OR,41051,03/12,0.00,2.00,7.00,0.00,0.00,0.00
Multnomah County OR,41051,03/13,0.00,3.00,8.00,0.00,0.00,0.00
Multnomah County OR,41051,03/14,0.00,4.00,11.00,0.00,0.00,0.00
Multnomah County OR,41051,03/15,0.00,6.00,15.00,0.00,0.00,0.00
Multnomah County OR,41051,03/16,0.00,8.00,20.00,0.00,0.00,0.00
Multnomah County OR,41051,03/17,1.00,10.00,29.00,0.00,0.00,0.00
Multnomah County OR,41051,03/18,2.00,12.00,35.00,0.00,0.00,1.00
Multnomah County OR,41051,03/19,3.00,17.00,45.00,0.00,0.00,1.00
Multnomah County OR,41051,03/20,4.00,20.00,55.00,0.00,0.00,1.00
Multnomah County OR,41051,03/21,5.00,25.00,74.00,0.00,0.00,2.00
Multnomah County OR,41051,03/22,7.00,31.00,92.00,0.00,0.00,3.00
Multnomah County OR,41051,03/23,8.00,35.00,105.00,0.00,0.00,3.00
Multnomah County OR,41051,03/24,9.00,41.00,125.00,0.00,0.00,4.00
Multnomah County OR,41051,03/25,12.00,50.00,142.00,0.00,0.00,4.00
Multnomah County OR,41051,03/26,14.00,58.00,161.00,0.00,0.00,4.00
Multnomah County OR,41051,03/27,17.00,67.00,193.00,0.00,1.00,6.00
Multnomah County OR,41051,03/28,17.00,76.00,216.00,0.00,1.00,7.00
Multnomah County OR,41051,03/29,19.00,88.00,251.00,0.00,1.00,10.00
Multnomah County OR,41051,03/30,23.00,98.00,283.00,0.00,2.00,12.00
Multnomah County OR,41051,03/31,25.00,108.00,310.00,0.00,2.00,14.00
Multnomah County OR,41051,04/01,27.00,117.00,353.00,0.00,3.00,14.00
Multnomah County OR,41051,04/02,30.00,130.00,392.00,0.00,3.00,16.00
Multnomah County OR,41051,04/03,34.00,140.00,431.00,0.00,4.00,19.00
Multnomah County OR,41051,04/04,38.00,152.00,483.00,0.00,5.00,20.00
Multnomah County OR,41051,04/05,41.00,165.00,548.00,0.00,6.00,22.00
