county,FIPS,date,case_2.5,case_50,case_97.5,death_2.5,death_50,death_97.5
Travis County TX,48453,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Travis County TX,48453,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Travis County TX,48453,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Travis County TX,48453,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Travis County TX,48453,03/09,0.00,0.00,0.00,0.00,0.00,0.00
Travis County TX,48453,03/10,0.00,0.00,0.00,0.00,0.00,0.00
Travis County TX,48453,03/11,0.00,0.00,1.00,0.00,0.00,0.00
Travis County TX,48453,03/12,0.00,0.00,1.00,0.00,0.00,0.00
Travis County TX,48453,03/13,0.00,0.00,2.00,0.00,0.00,0.00
Travis County TX,48453,03/14,0.00,0.00,2.00,0.00,0.00,0.00
Travis County TX,48453,03/15,0.00,0.00,2.00,0.00,0.00,0.00
Travis County TX,48453,03/16,0.00,0.00,2.00,0.00,0.00,0.00
Travis County TX,48453,03/17,0.00,0.00,2.00,0.00,0.00,0.00
Travis County TX,48453,03/18,0.00,0.00,3.00,0.00,0.00,0.00
Travis County TX,48453,03/19,0.00,0.00,3.00,0.00,0.00,0.00
Travis County TX,48453,03/20,0.00,0.00,4.00,0.00,0.00,0.00
Travis County TX,48453,03/21,0.00,0.00,5.00,0.00,0.00,0.00
Travis County TX,48453,03/22,0.00,0.00,5.00,0.00,0.00,0.00
Travis County TX,48453,03/23,0.00,0.00,6.00,0.00,0.00,0.00
Travis County TX,48453,03/24,0.00,0.00,7.00,0.00,0.00,0.00
Travis County TX,48453,03/25,0.00,0.00,8.00,0.00,0.00,0.00
Travis County TX,48453,03/26,0.00,0.00,10.00,0.00,0.00,0.00
Travis County TX,48453,03/27,0.00,0.00,10.00,0.00,0.00,0.00
Travis County TX,48453,03/28,0.00,0.00,11.00,0.00,0.00,0.00
Travis County TX,48453,03/29,0.00,0.00,12.00,0.00,0.00,0.00
Travis County TX,48453,03/30,0.00,0.00,13.00,0.00,0.00,0.00
Travis County TX,48453,03/31,0.00,0.00,14.00,0.00,0.00,0.00
Travis County TX,48453,04/01,0.00,0.00,15.00,0.00,0.00,0.00
Travis County TX,48453,04/02,0.00,0.00,16.00,0.00,0.00,0.00
Travis County TX,48453,04/03,0.00,0.00,19.00,0.00,0.00,0.00
Travis County TX,48453,04/04,0.00,0.00,23.00,0.00,0.00,0.00
Travis County TX,48453,04/05,0.00,0.00,26.00,0.00,0.00,0.00
Travis County TX,48453,04/06,0.00,0.00,27.00,0.00,0.00,0.00
Travis County TX,48453,04/07,0.00,0.00,28.00,0.00,0.00,0.00
Travis County TX,48453,04/08,0.00,0.00,29.00,0.00,0.00,0.00
Travis County TX,48453,04/09,0.00,0.00,31.00,0.00,0.00,0.00
Travis County TX,48453,04/10,0.00,0.00,34.00,0.00,0.00,0.00
Travis County TX,48453,04/11,0.00,0.00,34.00,0.00,0.00,0.00
Travis County TX,48453,04/12,0.00,0.00,34.00,0.00,0.00,0.00
Travis County TX,48453,04/13,0.00,0.00,35.00,0.00,0.00,0.00
Travis County TX,48453,04/14,0.00,0.00,36.00,0.00,0.00,0.00
Travis County TX,48453,04/15,0.00,0.00,37.00,0.00,0.00,0.00
Travis County TX,48453,04/16,0.00,0.00,37.00,0.00,0.00,0.00
Travis County TX,48453,04/17,0.00,0.00,39.00,0.00,0.00,0.00
Travis County TX,48453,04/18,0.00,0.00,41.00,0.00,0.00,0.00
Travis County TX,48453,04/19,0.00,0.00,44.00,0.00,0.00,0.00
Travis County TX,48453,04/20,0.00,0.00,46.00,0.00,0.00,0.00
Travis County TX,48453,04/21,0.00,0.00,47.00,0.00,0.00,0.00
Travis County TX,48453,04/22,0.00,0.00,51.00,0.00,0.00,0.00
Travis County TX,48453,04/23,0.00,0.00,51.00,0.00,0.00,0.00
Travis County TX,48453,04/24,0.00,0.00,52.00,0.00,0.00,0.00
Travis County TX,48453,04/25,0.00,0.00,56.00,0.00,0.00,0.00
Travis County TX,48453,04/26,0.00,0.00,56.00,0.00,0.00,0.00
Travis County TX,48453,04/27,0.00,0.00,59.00,0.00,0.00,0.00
Travis County TX,48453,04/28,0.00,0.00,61.00,0.00,0.00,0.00
Travis County TX,48453,04/29,0.00,0.00,63.00,0.00,0.00,0.00
Travis County TX,48453,04/30,0.00,0.00,65.00,0.00,0.00,0.00
Travis County TX,48453,05/01,0.00,0.00,68.00,0.00,0.00,0.00
Travis County TX,48453,05/02,0.00,0.00,69.00,0.00,0.00,0.00
Travis County TX,48453,05/03,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/04,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/05,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/06,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/07,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/08,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/09,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/10,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/11,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/12,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/13,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/14,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/15,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/16,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/17,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/18,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/19,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/20,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/21,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/22,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/23,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/24,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/25,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/26,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/27,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/28,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/29,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/30,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,05/31,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,06/01,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,06/02,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,06/03,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,06/04,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,06/05,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,06/06,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,06/07,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,06/08,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,06/09,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,06/10,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,06/11,0.00,0.00,73.00,0.00,0.00,0.00
Travis County TX,48453,06/12,0.00,0.00,73.00,0.00,0.00,0.00
Genesee County MI,26049,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/09,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/10,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/11,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/12,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/13,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/14,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/15,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/16,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/17,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/18,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/19,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/20,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/21,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/22,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/23,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/24,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/25,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/26,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/27,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/28,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/29,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/30,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,03/31,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/01,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/02,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/03,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/04,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/05,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/06,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/07,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/08,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/09,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/10,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/11,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/12,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/13,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/14,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/15,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/16,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/17,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/18,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/19,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/20,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/21,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/22,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/23,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/24,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/25,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/26,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/27,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/28,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/29,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,04/30,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/01,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/02,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/03,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/04,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/05,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/06,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/07,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/08,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/09,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/10,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/11,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/12,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/13,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/14,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/15,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/16,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/17,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/18,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/19,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/20,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/21,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/22,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/23,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/24,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/25,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/26,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/27,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/28,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/29,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/30,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,05/31,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,06/01,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,06/02,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,06/03,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,06/04,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,06/05,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,06/06,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,06/07,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,06/08,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,06/09,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,06/10,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,06/11,0.00,0.00,0.00,0.00,0.00,0.00
Genesee County MI,26049,06/12,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,03/09,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,03/10,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,03/11,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,03/12,0.00,0.00,0.00,0.00,0.00,0.00
Hall County GA,13139,03/13,0.00,0.00,1.00,0.00,0.00,0.00
Hall County GA,13139,03/14,0.00,0.00,1.00,0.00,0.00,0.00
Hall County GA,13139,03/15,0.00,0.00,1.00,0.00,0.00,0.00
Hall County GA,13139,03/16,0.00,0.00,1.00,0.00,0.00,0.00
Hall County GA,13139,03/17,0.00,0.00,2.00,0.00,0.00,0.00
Hall County GA,13139,03/18,0.00,0.00,2.00,0.00,0.00,0.00
Hall County GA,13139,03/19,0.00,0.00,2.00,0.00,0.00,0.00
Hall County GA,13139,03/20,0.00,0.00,3.00,0.00,0.00,0.00
Hall County GA,13139,03/21,0.00,0.00,3.00,0.00,0.00,0.00
Hall County GA,13139,03/22,0.00,0.00,4.00,0.00,0.00,0.00
Hall County GA,13139,03/23,0.00,0.00,5.00,0.00,0.00,0.00
Hall County GA,13139,03/24,0.00,0.00,5.00,0.00,0.00,0.00
Hall County GA,13139,03/25,0.00,0.00,6.00,0.00,0.00,0.00
Hall County GA,13139,03/26,0.00,0.00,7.00,0.00,0.00,0.00
Hall County GA,13139,03/27,0.00,0.00,9.00,0.00,0.00,0.00
Hall County GA,13139,03/28,0.00,0.00,10.00,0.00,0.00,0.00
Hall County GA,13139,03/29,0.00,0.00,12.00,0.00,0.00,0.00
Hall County GA,13139,03/30,0.00,0.00,13.00,0.00,0.00,0.00
Hall County GA,13139,03/31,0.00,0.00,17.00,0.00,0.00,0.00
Hall County GA,13139,04/01,0.00,0.00,19.00,0.00,0.00,0.00
Hall County GA,13139,04/02,0.00,0.00,20.00,0.00,0.00,0.00
Hall County GA,13139,04/03,0.00,0.00,24.00,0.00,0.00,0.00
Hall County GA,13139,04/04,0.00,0.00,28.00,0.00,0.00,0.00
Hall County GA,13139,04/05,0.00,0.00,30.00,0.00,0.00,0.00
Hall County GA,13139,04/06,0.00,0.00,35.00,0.00,0.00,0.00
Hall County GA,13139,04/07,0.00,0.00,38.00,0.00,0.00,0.00
Hall County GA,13139,04/08,0.00,0.00,43.00,0.00,0.00,0.00
Hall County GA,13139,04/09,0.00,0.00,47.00,0.00,0.00,0.00
Hall County GA,13139,04/10,0.00,0.00,50.00,0.00,0.00,0.00
Hall County GA,13139,04/11,0.00,0.00,56.00,0.00,0.00,0.00
Hall County GA,13139,04/12,0.00,0.00,63.00,0.00,0.00,0.00
Hall County GA,13139,04/13,0.00,0.00,69.00,0.00,0.00,0.00
Hall County GA,13139,04/14,0.00,0.00,77.00,0.00,0.00,0.00
Hall County GA,13139,04/15,0.00,0.00,82.00,0.00,0.00,0.00
Hall County GA,13139,04/16,0.00,0.00,89.00,0.00,0.00,0.00
Hall County GA,13139,04/17,0.00,0.00,91.00,0.00,0.00,0.00
Hall County GA,13139,04/18,0.00,0.00,94.00,0.00,0.00,0.00
Hall County GA,13139,04/19,0.00,0.00,100.00,0.00,0.00,1.00
Hall County GA,13139,04/20,0.00,0.00,106.00,0.00,0.00,1.00
Hall County GA,13139,04/21,0.00,0.00,112.00,0.00,0.00,1.00
Hall County GA,13139,04/22,0.00,0.00,117.00,0.00,0.00,1.00
Hall County GA,13139,04/23,0.00,0.00,123.00,0.00,0.00,1.00
Hall County GA,13139,04/24,0.00,0.00,136.00,0.00,0.00,1.00
Hall County GA,13139,04/25,0.00,0.00,141.00,0.00,0.00,1.00
Hall County GA,13139,04/26,0.00,0.00,147.00,0.00,0.00,1.00
Hall County GA,13139,04/27,0.00,0.00,152.00,0.00,0.00,1.00
Hall County GA,13139,04/28,0.00,0.00,158.00,0.00,0.00,1.00
Hall County GA,13139,04/29,0.00,0.00,163.00,0.00,0.00,1.00
Hall County GA,13139,04/30,0.00,0.00,164.00,0.00,0.00,1.00
Hall County GA,13139,05/01,0.00,0.00,168.00,0.00,0.00,1.00
Hall County GA,13139,05/02,0.00,0.00,172.00,0.00,0.00,1.00
Hall County GA,13139,05/03,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/04,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/05,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/06,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/07,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/08,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/09,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/10,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/11,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/12,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/13,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/14,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/15,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/16,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/17,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/18,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/19,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/20,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/21,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/22,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/23,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/24,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/25,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/26,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/27,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/28,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/29,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/30,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,05/31,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,06/01,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,06/02,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,06/03,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,06/04,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,06/05,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,06/06,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,06/07,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,06/08,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,06/09,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,06/10,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,06/11,0.00,0.00,175.00,0.00,0.00,1.00
Hall County GA,13139,06/12,0.00,0.00,175.00,0.00,0.00,1.00
San Francisco County CA,6075,02/21,0.00,0.00,0.00,0.00,0.00,0.00
San Francisco County CA,6075,02/22,0.00,0.00,0.00,0.00,0.00,0.00
San Francisco County CA,6075,02/23,0.00,0.00,0.00,0.00,0.00,0.00
San Francisco County CA,6075,02/24,0.00,0.00,0.00,0.00,0.00,0.00
San Francisco County CA,6075,02/25,0.00,0.00,0.00,0.00,0.00,0.00
San Francisco County CA,6075,02/26,0.00,0.00,0.00,0.00,0.00,0.00
San Francisco County CA,6075,02/27,0.00,0.00,1.00,0.00,0.00,0.00
San Francisco County CA,6075,02/28,0.00,0.00,3.00,0.00,0.00,0.00
San Francisco County CA,6075,02/29,0.00,1.00,4.00,0.00,0.00,1.00
San Francisco County CA,6075,03/01,0.00,2.00,6.00,0.00,0.00,1.00
San Francisco County CA,6075,03/02,0.00,3.00,8.00,0.00,0.00,1.00
San Francisco County CA,6075,03/03,1.00,5.00,14.00,0.00,0.00,1.00
San Francisco County CA,6075,03/04,1.00,8.00,19.00,0.00,0.00,1.00
San Francisco County CA,6075,03/05,2.00,11.00,29.00,0.00,0.00,2.00
San Francisco County CA,6075,03/06,2.00,17.00,37.00,0.00,0.00,2.00
San Francisco County CA,6075,03/07,3.00,24.00,51.00,0.00,1.00,2.00
San Francisco County CA,6075,03/08,5.00,32.00,69.00,0.00,1.00,3.00
San Francisco County CA,6075,03/09,5.00,44.00,87.00,0.00,1.00,4.00
San Francisco County CA,6075,03/10,7.00,56.00,111.00,0.00,1.00,5.00
San Francisco County CA,6075,03/11,11.00,69.00,139.00,0.00,2.00,5.00
San Francisco County CA,6075,03/12,12.00,82.00,165.00,0.00,2.00,7.00
San Francisco County CA,6075,03/13,13.00,95.00,199.00,0.00,3.00,8.00
San Francisco County CA,6075,03/14,14.00,110.00,231.00,0.00,4.00,10.00
San Francisco County CA,6075,03/15,15.00,129.00,270.00,0.00,4.00,12.00
San Francisco County CA,6075,03/16,16.00,146.00,308.00,0.00,5.00,13.00
San Francisco County CA,6075,03/17,19.00,160.00,353.00,0.00,6.00,14.00
San Francisco County CA,6075,03/18,21.00,180.00,402.00,0.00,7.00,17.00
San Francisco County CA,6075,03/19,23.00,194.00,446.00,0.00,7.00,20.00
San Francisco County CA,6075,03/20,25.00,208.00,485.00,0.00,8.00,20.00
San Francisco County CA,6075,03/21,27.00,230.00,534.00,0.00,9.00,21.00
San Francisco County CA,6075,03/22,27.00,249.00,581.00,0.00,10.00,25.00
San Francisco County CA,6075,03/23,29.00,262.00,621.00,0.00,12.00,27.00
San Francisco County CA,6075,03/24,31.00,277.00,663.00,0.00,13.00,31.00
San Francisco County CA,6075,03/25,34.00,291.00,720.00,0.00,14.00,34.00
San Francisco County CA,6075,03/26,37.00,308.00,760.00,0.00,16.00,38.00
San Francisco County CA,6075,03/27,39.00,329.00,811.00,0.00,17.00,44.00
